"id","crop_id","crop_name","crop_reg_name","lang_id","cat_id","update_time_stamp"
"1760","437","COCCINIA","കൊക്കിനിയ","8","2","2020-02-05 15:26:05"
"1761","448","BITTER GOURD","പാവക്ക","8","2","2021-04-06 16:04:46"
"1762","461","TEA","ടീ","8","2","2020-02-05 15:26:05"
"1763","463","VEGETABLE CORIANDER","പച്ചക്കറി  മല്ലി","8","2","2020-02-05 15:26:05"
"1764","473","MARIGOLD","ജമന്തി","8","2","2020-02-05 15:26:05"
"1765","479","VEGETABLE PAPAYA","പച്ചക്കറി പപ്പായ","8","2","2020-02-05 15:26:05"
"1766","481","CAULIFLOWER","കോളി ഫ്ലവർ","8","2","2020-02-05 15:26:05"
"1767","491","APPLE","ആപ്പിൾ","8","2","2020-02-05 15:26:05"
"1768","493","JAMUN","ജാമുൻ","8","2","2020-02-05 15:26:05"
"1769","503","LIME","നാരങ്ങ","8","2","2020-02-05 15:26:05"
"1770","511","GRAPES","മുന്തിരി","8","2","2020-02-05 15:26:05"
"1771","553","DOLICHOS BEAN / FIELD BEAN ","ഫീൽഡ് ബീൻ","8","2","2020-02-05 15:26:05"
"1772","554","SPINE GOURD","നട്ടെല്ല് പാവയ്ക്ക","8","2","2020-02-05 15:26:05"
"1773","559","FRENCH BEAN","ബീൻസ്","8","2","2020-02-05 15:26:05"
"1774","580","CHILLI","മുളക്","8","2","2020-02-05 15:26:05"
"1775","583","VEGETABLE PEA","പച്ചക്കറി നിലക്കടല","8","2","2020-02-05 15:26:05"
"1776","600","SNAKE GOURD","പാമ്പ് പാവയ്ക്ക","8","2","2020-02-05 15:26:05"
"1777","613","STRAWBERRY","സ്ട്രോബെറി","8","2","2020-02-05 15:26:05"
"1778","625","ARECANUT","പാക്ക്","8","2","2020-02-05 15:26:05"
"1779","626","NECTARINE","നെക്ടറിനെ","8","2","2020-02-05 15:26:05"
"1780","641","MANDARIN ORANGE","മന്ദാരിൻ ഓറഞ്ച്","8","2","2020-02-05 15:26:05"
"1781","642","SWEET ORANGE","സ്വീറ്റ് ഓറഞ്ച്","8","2","2020-02-05 15:26:05"
"1782","651","BANANA","വാഴപ്പഴം","8","2","2020-02-05 15:26:05"
"1783","667","APRICOT","ആപ്രിക്കോട്ട്","8","2","2020-02-05 15:26:05"
"1784","674","CINNAMON","കറുവപ്പട്ട","8","2","2020-02-05 15:26:05"
"1785","676","SWEET POTATO","സ്വീറ്റ് ഉരുളക്കിഴങ്ങ്","8","2","2020-02-05 15:26:05"
"1786","699","MUSHROOM","കൂൺ","8","2","2020-02-05 15:26:05"
"1787","711","ZUCCHINI","മരോച്ചെടി","8","2","2020-02-05 15:26:05"
"1788","712","LETTUCE","ചീര","8","2","2020-02-05 15:26:05"
"1789","715","CHERRY PEPPER","ചെറി കുരുമുളക്","8","2","2020-02-05 15:26:05"
"1790","724","GERBERA","ഗെർബെറ","8","2","2020-02-05 15:26:05"
"1791","725","GLADIOLUS","ഒരിനം","8","2","2020-02-05 15:26:05"
"1792","726","CYMBIDIUM","സിമ്പിഡിയം","8","2","2020-02-05 15:26:05"
"1793","730","POINTED GOURD (PARWAL)","പോയിൻറ് ഗോർഡ് (പർവാൾ)","8","2","2020-02-05 15:26:05"
"1794","734","AONLA","നെല്ലിക്ക","8","2","2020-02-05 15:26:05"
"1795","735","LILIUM","ലിലിയം","8","2","2020-02-05 15:26:05"
"1796","736","AMARANTHUS","അമരന്തസ്","8","2","2020-02-05 15:26:05"
"1797","749","BEETROOT","ബീറ്റ്റൂട്ട്","8","2","2020-02-05 15:26:05"
"1798","750","ANTHURIUM","ആന്തൂറിയം","8","2","2020-02-05 15:26:05"
"1799","751","DRAGON FRUIT","ഡ്രാഗൺ ഫ്രൂട്ട്","8","2","2020-02-05 15:26:05"
"1800","758","FORESTRY","വനശാസ്തം","8","2","2020-02-05 15:26:05"
"1801","765","KINNOW","അറിയുക","8","2","2020-02-05 15:26:05"
"1802","809","FENUGREEK","ഫെനുഗ്രീക്ക്","8","2","2020-02-05 15:26:05"
"1803","872","CARDAMOM","ഏലം","8","2","2020-02-05 15:26:05"
"1804","883","TURMERIC","മഞ്ഞൾ","8","2","2020-02-05 15:26:05"
"1805","898","SPINACH","ചീര","8","2","2020-02-05 15:26:05"
"1806","899","CARISSA CARANDAS (KARONDHA)","കരിസ കരണ്ടാസ് (കരോണ്ട)","8","2","2020-02-05 15:26:05"
"1807","900","SUNFLOWER","സൂര്യകാന്തി","8","1","2021-03-26 12:49:03"
"1808","901","KOKUM","കൊക്കം","8","2","2020-02-05 15:26:05"
"1809","902","PALM","പാം","8","2","2020-02-05 15:26:05"
"1810","927","MUSKMELON","മസ്‌ക്മെലോൺ","8","2","2020-02-05 15:26:05"
"1811","934","KNOL KHOL","KNOL KHOL","8","2","2020-02-05 15:26:05"
"1812","2","BUFFALO","എരുമ","8","3","2020-02-05 15:26:05"
"1813","13","PIG","പന്നി","8","3","2020-02-05 15:26:05"
"1814","16","YAK","യാക്ക്","8","3","2020-02-05 15:26:05"
"1815","141","GOAT","ആട്","8","3","2020-02-05 15:26:05"
"1816","182","MITHUN","മിഥുനം","8","3","2020-02-05 15:26:05"
"1817","241","SHEEP","ആടു","8","3","2020-02-05 15:26:05"
"1818","575","RABBIT","മുയൽ","8","3","2020-02-05 15:26:05"
"1819","598","COW","പശു","8","3","2020-02-05 15:26:05"
"1820","130","CARP","കരിമീൻ","8","4","2020-02-05 15:26:05"
"1821","183","COMMON FISH","സാധാരണ മത്സ്യം","8","4","2020-02-05 15:26:05"
"1822","185","MAJOR CARP","മേജർമത്സ്യക്കൃഷി","8","4","2020-02-05 15:26:05"
"1823","221","SWEET WATER FISH","ശുദ്ധ ജല മത്സ്യങ്ങൾ","8","4","2020-02-05 15:26:05"
"1824","263","INDIAN MAJOR CARP","ഇന്ത്യൻ പ്രധാന കുറ്റപ്പെടുത്തല്","8","4","2020-02-05 15:26:05"
"1825","315","COMMON RIVER FISH","പുഴ മീൻ","8","4","2020-02-05 15:26:05"
"1826","318","INLAND","ഉൾനാടൻ","8","4","2020-02-05 15:26:05"
"1827","340","FRESH WATER","ശുദ്ധജലം","8","4","2020-02-05 15:26:05"
"1828","450","CATLA","കാറ്റ്‌ല","8","4","2020-02-05 15:26:05"
"1829","451","ROHU","റോഹു","8","4","2020-02-05 15:26:05"
"1830","452","MRIGAL","മിറിഗൽ","8","4","2020-02-05 15:26:05"
"1831","453","GRASS CARP","പുല്ലു കരിമീൻ","8","4","2020-02-05 15:26:05"
"1832","454","LABEO BATA","ലബിയോ ബാറ്റ","8","4","2020-02-05 15:26:05"
"1833","455","LABEO CALBASU","ലബിയോ കാൽബസു","8","4","2020-02-05 15:26:05"
"1834","457","COMMON CARP","സാധാരണ കരിമീൻ","8","4","2020-02-05 15:26:05"
"1835","459","PUTHI","പുത്തി","8","4","2020-02-05 15:26:05"
"1836","486","INDIGENOUS MAJOR CARP","തദ്ദേശീയ പ്രധാന കുറ്റപ്പെടുത്തല്","8","4","2020-02-05 15:26:05"
"1837","487","EXOTIC CARP","എക്സോട്ടിക് കാർപ്പ്","8","4","2020-02-05 15:26:05"
"1838","702","BHETKI","ഭെറ്റ്കി","8","4","2020-02-05 15:26:05"
"1839","797","ORNAMENTAL FISH","അലങ്കാര മത്സ്യം","8","4","2020-02-05 15:26:05"
"1840","4","CHICKEN","കോഴി","8","5","2020-02-05 15:26:05"
"1841","10","HEN","മുട്ടക്കോഴി","8","5","2020-02-05 15:26:05"
"1842","191","DUCK","താറാവ്","8","5","2020-02-05 15:26:05"
"1843","308","BIRD","പക്ഷികൾ","8","5","2020-02-05 15:26:05"
"1844","385","LAYER","പാളി","8","5","2020-02-05 15:26:05"
"1845","418","COCK","കോക്ക്","8","5","2020-02-05 15:26:05"
"1846","468","BREEDER","ഫാമിൽ","8","5","2020-02-05 15:26:05"
"1847","470","KADAKNATH","കടക്നാഥ്","8","5","2020-02-05 15:26:05"
"1848","471","GIRIRAJA","ഗിരരാജ","8","5","2020-02-05 15:26:05"
"1849","472","LEGHORN","ലെഗോൺ","8","5","2020-02-05 15:26:05"
"1850","628","FOWL","പക്ഷി","8","5","2020-02-05 15:26:05"
"1851","743","CHICK","ചിക്ക്","8","5","2020-02-05 15:26:05"
"1852","11","LAND PREPARATION","നിലമൊരുക്കൽ","8","6","2020-02-05 15:26:05"
"1853","170","SALINITY","സാലിനിറ്റി","8","6","2020-02-05 15:26:05"
"1854","257","RAIN WATER HARVESTING","മഴവെള്ള സംഭരണം","8","6","2020-02-05 15:26:05"
"1855","258","WATER HARVESTING","ജല സംഭരണം","8","6","2020-02-05 15:26:05"
"1856","321","SOIL TESTING","മണ്ണ് പരിശോധന","8","6","2020-02-05 15:26:05"
"1857","510","GENERAL ADVICE","പൊതുവായ ഉപദേശം","8","6","2020-02-05 15:26:05"
"1858","573","INTERCULTURE","സംവേദനം","8","6","2020-02-05 15:26:05"
"1859","609","PLANT PROTECTION","സസ്യസംരക്ഷണ","8","6","2020-02-05 15:26:05"
"1860","757","PADDY TRANSPLANTING","പാഡി ട്രാൻസ്പ്ലാൻറിംഗ്","8","6","2020-02-05 15:26:05"
"1861","781","AGRI FIELD","കാർഷിക മണ്ഡലം","8","6","2020-02-05 15:26:05"
"1862","933","HOME SCIENCE","ഹോം സയൻസ്","8","6","2020-02-05 15:26:05"
"1863","938","AGRIL ENGINEERING","അഗ്രിൽ എഞ്ചിനീയറിംഗ്","8","6","2020-02-05 15:26:05"
"1864","848","MULBERRY","മൾബറി","8","7","2020-02-05 15:26:05"
"1865","850","TASAR","തസാർ","8","7","2020-02-05 15:26:05"
"1866","946","Asparagus","ശതാവരിച്ചെടി","8","2","2020-02-05 15:26:05"
"1867","945","Buckwheat",,"8","1","2020-02-05 15:26:05"
"1868","956","Camel","ഒട്ടകം","8","3","2020-02-05 15:26:05"
"1869","953","Date Palm","ഈന്തപ്പന","8","2","2020-02-05 15:26:05"
"1870","948","Drumstick","മുരിങ്ങയില","8","2","2020-02-05 15:26:05"
"1871","941","Faba bean/ Broad bean","ബ്രോഡ് ബീൻ","8","2","2020-02-05 15:26:05"
"1872","939","GARDEN PEA","ഗാർഡൻ പി‌എ","8","2","2020-02-05 15:26:05"
"1873","944","Indian round gourd (Tinda)","ഇന്ത്യൻ റ round ണ്ട് പൊറോട്ട","8","2","2020-02-05 15:26:05"
"1874","951","Lupins","ലുപിൻസ്","8","1","2020-02-05 15:26:05"
"1875","943","Monkey fruit/ Monkey Jack","കുരങ്ങൻ ഫലം","8","2","2020-02-05 15:26:05"
"1876","955","Oat","ഓട്സ്","8","1","2020-02-05 15:26:05"
"1877","952","Psyllium",,"8","2","2020-02-05 15:26:05"
"1878","949","Rhubarb/Pie plant","റബർബാർബ്","8","2","2020-02-05 15:26:05"
"1879","942","Rosselle ",,"8","2","2020-02-05 15:26:05"
"1880","947","Winged bean","ചിറകുള്ള കാപ്പിക്കുരു","8","2","2020-02-05 15:26:05"
"1881","26","BARLEY","ବାର୍ଲି","10","1","2020-02-05 15:26:05"
"1882","36","CASTOR","ଜଡ଼ା","10","1","2020-02-05 15:26:05"
"1883","48","CUMIN","କ୍ୟୁମିନ","10","2","2023-05-25 13:08:34"
"1884","50","DIOSCOREA","ଡାୟୋଷ କୋରିଆ","10","2","2023-05-25 13:10:25"
"1885","54","GINGELLY","ଜିଞ୍ଜଳି","10","1","2020-02-05 15:26:05"
"1886","62","JUTE","ଝୋଟ","10","1","2020-02-05 15:26:05"
"1887","74","MUSTARD","ସୋରିଷ","10","1","2020-02-05 15:26:05"
"1888","93","RICE","ଧାନ","10","1","2021-08-09 15:33:18"
"1889","94","RIDGE GOURD","ପାଣି କଖାରୁ","10","2","2023-05-25 13:15:35"
"1890","95","RUBBER","ରବର","10","1","2020-02-05 15:26:05"
"1891","107","RAPESEED","ରପିଏସଏଏଡ଼","10","1","2020-02-05 15:26:05"
"1892","110","WHEAT","ଗହମ","10","1","2020-02-05 15:26:05"
"1893","111","Kadale","ಕಡಲೆ","10","1","2021-03-30 16:10:23"
"1894","116","FOXTAIL MILLET","ଜଅ","10","1","2020-02-05 15:26:05"
"1895","119","POTATO","ଆଳୁ","10","2","2020-09-25 16:54:27"
"1897","163","TOBACCO","ଧୁଆଁପତ୍ର","10","1","2020-02-05 15:26:05"
"1898","197","PIGEON PEA (RED GRAM/ARHAR)","ମସୁର/ହରଡ଼","10","1","2020-02-05 15:26:05"
"1899","217","NIGER","ନିଜେର","10","1","2020-02-05 15:26:05"
"1900","260","SAFFLOWER","ଫୁଲ","10","1","2020-02-05 15:26:05"
"1901","305","BLACK GRAM","ବିରି","10","1","2020-02-05 15:26:05"
"1902","307","LUCERNE","ଲୁକରିନ","10","1","2020-02-05 15:26:05"
"1903","326","GINGER","ଅଦା","10","2","2023-05-25 13:11:53"
"1904","344","KODO MILLET","କୋଡୋ","10","1","2020-02-05 15:26:05"
"1905","353","RADISH","ମୂଳା","10","2","2023-05-25 13:15:08"
"1906","356","TOMATO","ଟମାଟର","10","2","2021-07-13 16:53:51"
"1907","358","CUCUMBER","କାକୁଡି","10","2","2023-05-25 13:07:50"
"1908","362","CHRYSANTHEMUM","ଚର୍ଯ୍ୟସଂଥେମୁଁ","10","2","2023-05-25 13:03:53"
"1909","363","CROSSANDRA","ବରଷସାନ୍ଦ୍ର","10","2","2023-05-25 13:07:20"
"1910","365","JASMINE","ମଲ୍ଲି","10","2","2023-05-25 13:13:03"
"1911","366","SWEET CORN","ସବୀତ  କର୍ଣ","10","1","2020-02-05 15:26:05"
"1912","381","MESTA","ମେସ୍ଟ","10","1","2020-02-05 15:26:05"
"1913","391","LITTLE MILLET (KUTKI)","କୁଟିକି","10","1","2020-02-05 15:26:05"
"1914","396","SESAME (GINGELLY/TIL)","ସଏସମେ  (ଗିଙ୍ଗଲଃଲ୍ୟ /ତିଳ )","10","1","2020-02-05 15:26:05"
"1915","423","OKRA/ LADYFINGER","ଭେଣ୍ଡୀ","10","2","2022-10-28 11:58:10"
"1916","425","GARLIC","ରସୁଣ","10","2","2023-05-25 13:11:13"
"1917","427","CORIANDER","ଧଣିଆ","10","2","2023-05-25 13:06:18"
"1918","429","BROWN TOP MILLET","ବରୱାନ ଟୋପି ମିଳଲେଟ","10","1","2020-02-05 15:26:05"
"1919","474","SOYABEAN","ସୋୟାବିନ","10","1","2020-02-05 15:26:05"
"1920","494","BLACK GOLD / CHARCOAL","ବିଳାସିକ  ଗୋଲଡି","10","1","2020-02-05 15:26:05"
"1921","500","COARSE GRAIN","କରସେ  ଗରାଇନ","10","1","2020-02-05 15:26:05"
"1922","505","BARNYARD MILLET","ବର୍ଣୟାର୍ଡ଼  ମିଳଲେଟ","10","1","2020-02-05 15:26:05"
"1923","506","FINGER MILLET","ମାଣ୍ଡିଆ","10","1","2020-02-05 15:26:05"
"1924","507","KIDNEY BEANS/ RAJMA","ରାଜମ","10","1","2020-02-05 15:26:05"
"1925","512","PRE MONSOON PREPARATION","ପରେ  ମନସୂନ  ପରିପାରସନ","10","1","2020-02-05 15:26:05"
"1926","530","AMARANTH","ଅମରଣତଃ","10","1","2020-02-05 15:26:05"
"1927","548","GREEN GRAM","ମୁଗ","10","1","2020-02-05 15:26:05"
"1928","551","LENTIL","ଲେନଟାଇଲ","10","1","2020-02-05 15:26:05"
"1929","555","COTTON","ତୁଳା","10","1","2020-02-05 15:26:05"
"1930","592","FODDER MAIZE","ଫୋଡ଼ଡର  ମିଃଜ଼ଏ","10","1","2020-02-05 15:26:05"
"1931","608","RYE","ର୍ୟେ","10","1","2020-02-05 15:26:05"
"1932","640","CITRUS","ଶୁଖିଲାଫଳ","10","1","2020-02-05 15:26:05"
"1933","684","CLUSTER BEAN/ GUAR","କ୍ଲଷ୍ଟର ବିନ","10","1","2020-02-05 15:26:05"
"1934","689","NAPIER BAJRA","ନପିଏର  ବଜ୍ର","10","1","2020-02-05 15:26:05"
"1935","690","PEARL MILLET","ବାଜରା","10","1","2020-02-05 15:26:05"
"1936","694","DAINCHA","ଡାଇଞ୍ଚ","10","1","2020-02-05 15:26:05"
"1937","696","BARSEEM","ବର୍ଷୀମ","10","1","2020-02-05 15:26:05"
"1938","704","FIELD PEA","ଫାଇଲଡ  ପା","10","1","2020-02-05 15:26:05"
"1939","733","NUTMEG","ନୁତମେଗ","10","1","2020-02-05 15:26:05"
"1940","742","FOXNUT (MAKHANA)","ମାଖନା","10","1","2020-02-05 15:26:05"
"1941","762","LAC","ଲସି","10","1","2020-02-05 15:26:05"
"1942","764","CARROT","ଚାରରୋଟି","10","2","2023-05-25 13:02:39"
"1943","789","HORSE GRAM","କୋଳଥ","10","1","2020-02-05 15:26:05"
"1944","790","TABLE PEA","ଟାଵଲେ  ପା","10","1","2020-02-05 15:26:05"
"1945","795","MAIZE","ମକା","10","1","2021-08-09 15:33:52"
"1946","840","FODDER SORGHUM","ଫୋଡ଼ଡର  ଷୋରଘୁମ","10","1","2020-02-05 15:26:05"
"1947","866","CASHEW","କାଜୁ","10","2","2022-10-28 11:59:18"
"1948","867","MOTH BEAN","ମଠ  ବେଵାନ","10","1","2020-02-05 15:26:05"
"1949","940","CABBAGE","ବନ୍ଧାକୋବି","10","2","2020-02-05 15:26:05"
"1950","921","SORGHUM (JOWAR/GREAT MILLET)","ଜ୍ଵାର","10","1","2020-02-05 15:26:05"
"1951","18","BAMBOO","ବମବଓ","10","2","2020-02-05 15:26:05"
"1952","19","ALSTROEMERIA","ଅଲସ୍ତ୍ରଇମେରୀଆ","10","2","2020-02-05 15:26:05"
"1953","22","ARROW ROOT","ARROW ROOT","10","2","2020-02-05 15:26:05"
"1954","28","BLACK PEPPER","ଗୋଲ ମରିଚ","10","2","2020-02-05 15:26:05"
"1955","30","ACID LIME","ଲେମ୍ବୁ","10","2","2020-02-05 15:26:05"
"1956","32","BRINJAL","ବାଇଗଣ","10","2","2020-02-05 15:26:05"
"1957","33","BROCCOLI","ବ୍ରୋକୋଲି","10","2","2020-02-05 15:26:05"
"1958","41","COCONUT","ନଡ଼ିଆ","10","2","2020-02-05 15:26:05"
"1959","42","COLOCASIA/ TARO","କୋଳ କାସିଆ","10","2","2020-02-05 15:26:05"
"1960","49","CUSTARD APPLE","କଷ୍ଟର୍ଡ଼ ଆପଲ","10","2","2020-02-05 15:26:05"
"1961","61","JACK FRUIT","ପଣସ","10","2","2020-02-05 15:26:05"
"1962","64","KIWI","କିଵି","10","2","2020-02-05 15:26:05"
"1963","68","LEMON","ଲେମ୍ବୁ","10","2","2020-02-05 15:26:05"
"1964","69","LITCHI","ଲିଚୁ","10","2","2020-02-05 15:26:05"
"1965","70","LINSEED","ଲୀନସିଡ଼","10","2","2020-02-05 15:26:05"
"1966","73","MANGO","ଆମ୍ବ","10","2","2020-02-05 15:26:05"
"1967","75","NAGA KING CHILLI","ବଡ ଲଙ୍କା","10","2","2020-02-05 15:26:05"
"1968","78","ONION","ପିଆଜ","10","2","2020-02-05 15:26:05"
"1969","86","POMEGRANATE","ଡାଲିମ୍ବ","10","2","2020-02-05 15:26:05"
"1970","88","PUMPKIN","ବୋଇତି  କଖାରୁ","10","2","2020-02-05 15:26:05"
"1971","97","SAPOTA","ସପେଟା","10","2","2020-02-05 15:26:05"
"1972","100","SPONGE GOURD","ଜହ୍ନି","10","2","2020-02-05 15:26:05"
"1973","101","SUGAR BEET","କନ୍ଦମୂଳ","10","2","2020-02-05 15:26:05"
"1974","109","WATER MELON","ତରବୁଜ","10","2","2020-02-05 15:26:05"
"1975","115","ORANGE","କମଳା","10","2","2020-02-05 15:26:05"
"1976","137","PAPAYA","ଅମୃତଭଣ୍ଡା","10","2","2020-02-05 15:26:05"
"1977","156","BASELLA","ବଶେଲଲ","10","2","2020-02-05 15:26:05"
"1978","180","PINEAPPLE","ସପୁରି ପଣସ","10","2","2020-02-05 15:26:05"
"1979","184","CAPSICUM","ସିମିଳା ମରିଚ","10","2","2020-02-05 15:26:05"
"1980","188","COWPEA/ LOBIA","କାଓପିଇ","10","2","2020-02-05 15:26:05"
"1981","195","Perale","ಪೇರಳೆ","10","2","2021-03-30 16:02:27"
"1982","206","BOTTLE  GOURD","ଲାଉ","10","2","2020-02-05 15:26:05"
"1983","233","PLUM","କୋଳି","10","2","2020-02-05 15:26:05"
"1984","236","PEAR","ନାସପାତି","10","2","2020-02-05 15:26:05"
"1985","237","PEACH","ନାସପାତି","10","2","2020-02-05 15:26:05"
"1986","238","PASSION FRUIT","ପ୍ୟାସନ ଫଳ","10","2","2020-02-05 15:26:05"
